file,href
Performance and Salinity Tolerance of Palm Oil-Derived Anionic Biosurfactant and Synthetic Surfactant for Waxy Oil Recovery in Sandstone Reservoirs,https://api.elsevier.com/content/abstract/scopus_id/85169157145
Message,https://api.elsevier.com/content/abstract/scopus_id/85169094062
"Randomized controlled trial and cost-effectiveness analysis: Comparing chlorhexidine scrub, ZnO-nanoparticle socks, and their combination in pitted keratolysis treatment",https://api.elsevier.com/content/abstract/scopus_id/85169075276
Intensification of two-stage biomass gasification for hydrogen production,https://api.elsevier.com/content/abstract/scopus_id/85169070364
Cysts of the jaws: A multicentre study,https://api.elsevier.com/content/abstract/scopus_id/85169061758
TOWARDS SUSTAINABLE AND FINANCIALLY VIABLE MILITARY WELFARE HOUSING PROJECTS IN THAILAND: A HYBRID MANAGEMENT APPROACH AND INNOVATIVE CONSTRUCTION,https://api.elsevier.com/content/abstract/scopus_id/85169020403
Desirability of Imagined Futures: Human-Centered Design and Analysis,https://api.elsevier.com/content/abstract/scopus_id/85169017973
"Preparation of lightweight, high hardness multi-component systems induced by partial oxidation and hard intermetallic phase formation",https://api.elsevier.com/content/abstract/scopus_id/85169016059
Opportunities and challenges in Asian bee research and conservation,https://api.elsevier.com/content/abstract/scopus_id/85169010982
MEASUREMENT OF CHATBOT ACCEPTANCE FOR BUSINESS INCUBATION IN THAILAND,https://api.elsevier.com/content/abstract/scopus_id/85168999482
Sequential Flow Controllable Microfluidic Device for G-Quadruplex DNAzyme-Based Electrochemical Detection of SARS-CoV-2 Using a Pyrrolidinyl Peptide Nucleic Acid,https://api.elsevier.com/content/abstract/scopus_id/85168998408
Exercise regimens for improved sleep quality in adult breast cancer survivors: Systematic review and network meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85168958639
AI-assisted monitoring of COVID-19 community isolation in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85168895552
Tuberculous Meningitis with the Soap Bubble Appearance Abscess Formation Resulting from a Paradoxical Reaction during Treatment in an Immunocompetent Host,https://api.elsevier.com/content/abstract/scopus_id/85168890259
Risk Prediction of Cardioembolic Stroke using Clinical Data and Non-contrast CT,https://api.elsevier.com/content/abstract/scopus_id/85168876492
Rescue plan for CAPD peritonitis: Using ultrasonography as a guide on when to remove the catheter,https://api.elsevier.com/content/abstract/scopus_id/85168870451
An Extended System for External Sensors Data Acquisition and Validation During Conducting Polysomnography,https://api.elsevier.com/content/abstract/scopus_id/85168866615
FACTORS INFLUENCING CUSTOMER CO-CREATION AND HAPPINESS IN FITNESS CENTER BUSINESSES,https://api.elsevier.com/content/abstract/scopus_id/85168845448
Development of 2% w/w sodium fluoride oral gels for prevention of dental caries in patients with xerostomia,https://api.elsevier.com/content/abstract/scopus_id/85168838118
Identification of Promising Sulfonamide Chalcones as Inhibitors of SARS-CoV-2 3CLpro through Structure-Based Virtual Screening and Experimental Approaches,https://api.elsevier.com/content/abstract/scopus_id/85168807341
Neuroprotective effect of Hibiscus sabdariffa extract against high glucose-induced toxicity in Neuro-2a cells and Caenorhabditis elegans,https://api.elsevier.com/content/abstract/scopus_id/85168747590
Non-invasive specimen collections for Mycobacterium tuberculosis detection in free-ranging long-tailed macaques (Macaca fascicularis),https://api.elsevier.com/content/abstract/scopus_id/85168740767
Validity and reliability of five-times-sit-to-stand test with a dual task in older adults with mild cognitive impairment,https://api.elsevier.com/content/abstract/scopus_id/85168740330
A New QoS Optimization in IoT-Smart Agriculture Using Rapid Adaption Based Nature-Inspired Approach,https://api.elsevier.com/content/abstract/scopus_id/85168738906
A systematic review and metanalysis of questionnaires used for auditory processing screening and evaluation,https://api.elsevier.com/content/abstract/scopus_id/85168668466
Effectiveness of Sucralfate comparing to normal saline as an oral rinse in pain reduction and wound healing promotion in oral surgery,https://api.elsevier.com/content/abstract/scopus_id/85168665820
Cultured Penaeus vannamei in Korea co-infected with white spot syndrome virus and decapod hepanhamaparvovirus,https://api.elsevier.com/content/abstract/scopus_id/85168664708
"Philippine philippine, or the Tropics in Cixous’s Dreaming True",https://api.elsevier.com/content/abstract/scopus_id/85168621966
Why Do We Need Asian Gothic?,https://api.elsevier.com/content/abstract/scopus_id/85168606610
"Co-opted board, environment, social and governance",https://api.elsevier.com/content/abstract/scopus_id/85168598025
"Pyrene-Labeled and Quaternized Chitosan: Synthesis, Characterization, and Its Potential Application for Fluorescently Trackable Nucleic Acid Delivery into Cells",https://api.elsevier.com/content/abstract/scopus_id/85168572880
The State Railway of Siam and the origin of tourism public relations in Thailand (1917–1941),https://api.elsevier.com/content/abstract/scopus_id/85168570354
Synthesis of Flavones through NaI-Mediated Electrochemical Cyclization of Chalcones,https://api.elsevier.com/content/abstract/scopus_id/85168569224
The development of formative assessment rubrics for enhancing students’ performance on Thai percussion instruments,https://api.elsevier.com/content/abstract/scopus_id/85168528112
Case report: Severe nonketotic hyperglycinemia in a neonate without apparent seizures but concomitant cleft palate and cerebral sinovenous thrombosis,https://api.elsevier.com/content/abstract/scopus_id/85168464882
"Homocysteine, vitamin B metabolites, dopamine-substituting compounds, and symptomatology in Parkinson’s disease: clinical and therapeutic considerations",https://api.elsevier.com/content/abstract/scopus_id/85168449679
Modulation of Joint Stiffness for Controlling the Cartesian Stiffness of a 2-DOF Planar Robotic Arm for Rehabilitation,https://api.elsevier.com/content/abstract/scopus_id/85168422932
Alternative Locomotion Modalities for Lunar Rover,https://api.elsevier.com/content/abstract/scopus_id/85168409824
"Evaluation of 2- and 3-dimensional anatomic parameters of C-shaped root canals with cone beam computed tomography, microcomputed tomography, and nanocomputed tomography",https://api.elsevier.com/content/abstract/scopus_id/85168372741
"Production Performance and Adoption Opinion Toward Wet and Dry Farming of GAP and Non-GAP Farmers in Suburban Bangkok, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85168366356
"Clinical and Biomarker Responses to BI 655064, an Antagonistic Anti-CD40 Antibody, in Patients With Active Lupus Nephritis: A Randomized, Double-Blind, Placebo-Controlled, Phase II Trial",https://api.elsevier.com/content/abstract/scopus_id/85168331947
Addressing illegal practices: intergenerational transfer and creative engagement as a way to compensate boomerang effects,https://api.elsevier.com/content/abstract/scopus_id/85168326304
Feeding and eating disorders among hospitalized children and adolescents in Thailand: A 5-year secondary national database analysis,https://api.elsevier.com/content/abstract/scopus_id/85168292139
Precise Automation of Rotary Flexible Link Manipulator Using Hybrid Input Shaping with Single State Feedback Fuzzy Logic and Sliding Mode Controllers,https://api.elsevier.com/content/abstract/scopus_id/85168283972
Editorial: Towards plant-based foods: from plant biodiversity to discovery of sensorially active compounds,https://api.elsevier.com/content/abstract/scopus_id/85168281288
A Novel FDA-MIMO Deceptive Jamming Method For Neutralizing Phase Array Radar,https://api.elsevier.com/content/abstract/scopus_id/85168272706
Impact of mAb-induced A475V substitution on viral fitness and antibody neutralization of SARS-CoV-2 omicron variants in the presence of monoclonal antibodies and human convalescent sera,https://api.elsevier.com/content/abstract/scopus_id/85168142023
A systematic review and meta-analysis of the prevalence and association between levonorgestrel and ectopic pregnancy,https://api.elsevier.com/content/abstract/scopus_id/85168137621
Price promotion optimization model for multiperiod planning: a case study of beauty category products sold in a convenience store chain,https://api.elsevier.com/content/abstract/scopus_id/85168125852
Re-examining Productive-Skills Anxiety Constructs in Online Instructional Contexts Involving Thai Undergraduates Following the COVID-19 Pandemic,https://api.elsevier.com/content/abstract/scopus_id/85168119019
The Mediating Role of Religious Beliefs in the Relationship between Well-Being and Fear of the Pandemic,https://api.elsevier.com/content/abstract/scopus_id/85168112186
"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",https://api.elsevier.com/content/abstract/scopus_id/85167999411
Incidence of and Risk Factors for Cataract in Anterior Uveitis,https://api.elsevier.com/content/abstract/scopus_id/85167985484
PALM OIL TRADE AND PRODUCTION TOWARD ACHIEVING SUSTAINABLE DEVELOPMENT GOALS: A GLOBAL PANEL REGRESSION ANALYSIS,https://api.elsevier.com/content/abstract/scopus_id/85167930997
STRATEGIC RESPONSES FOR THE AIRLINE BUSINESS DURING THE COVID-19 PANDEMIC: A REVIEW OF PAST CRISES,https://api.elsevier.com/content/abstract/scopus_id/85167930120
"Color shading, color fastness, antibacterial and ultraviolet protection properties of silk fabric colored by silver nanoparticles",https://api.elsevier.com/content/abstract/scopus_id/85167926272
"Development and Characterization of 18 Microsatellite Markers for the Asian Buffalo Leech Hirudinaria manillensis (Lesson, 1842) and Cross-Species Amplification with Its Congeners",https://api.elsevier.com/content/abstract/scopus_id/85167916550
Effect of annealing temperature on the TiO2 anodized films properties for dental implant application,https://api.elsevier.com/content/abstract/scopus_id/85167896626
Biomass-based nitrogen-doped carbon/polyaniline composite as electrode material for supercapacitor devices,https://api.elsevier.com/content/abstract/scopus_id/85167888536
Fabrication and characterizations of high density Si3N4 - ZrO2 ceramics,https://api.elsevier.com/content/abstract/scopus_id/85167880872
Demand Forecasting Using Machine Learning to Manage Product Inventory for Multi-channel Retailing Store,https://api.elsevier.com/content/abstract/scopus_id/85167866940
Performance Analysis of 16PSK-OFDM-FSO in Diverse Weather Conditions,https://api.elsevier.com/content/abstract/scopus_id/85167810986
DANS: Deep Attention Network for Single Image Super-Resolution,https://api.elsevier.com/content/abstract/scopus_id/85167791065
Returning empty-handed or going somewhere? Tales from social division networks of re-migrants in the polarized post-COVID-19 era: A phenomenological study,https://api.elsevier.com/content/abstract/scopus_id/85167787657
First-Principles Active-Site Model Design for High-Entropy-Alloy Catalyst Screening: The Impact of Host Element Selection on Catalytic Properties,https://api.elsevier.com/content/abstract/scopus_id/85167705916
Iontophoretically controlled insulin delivery via water-soluble conductive polymer PANI:PSS and thermoplastic polyurethane matrix,https://api.elsevier.com/content/abstract/scopus_id/85167705316
An integrative computational approach for the identification of dual inhibitors of isocitrate dehydrogenase 1 and 2 from phytocompounds of Phyllantus amarus,https://api.elsevier.com/content/abstract/scopus_id/85167699718
Reaction mechanism and kinetics of the two-component flavoprotein dimethyl sulfone monooxygenase system: Using hydrogen peroxide for monooxygenation and substrate cleavage,https://api.elsevier.com/content/abstract/scopus_id/85167680402
"Editorial: Integrative analysis approaches for understanding plant metabolism, metabolite, chemodiversity and their respective regulation",https://api.elsevier.com/content/abstract/scopus_id/85167608381
Cyber Security and 5G-assisted Industrial Internet of Things using Novel Artificial Adaption based Evolutionary Algorithm,https://api.elsevier.com/content/abstract/scopus_id/85167502905
Hemoperfusion in COVID-19,https://api.elsevier.com/content/abstract/scopus_id/85167468427
Cellular immune response of SARS-CoV-2 vaccination in kidney transplant recipients: a systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85167465706
Independence or Interdependence?: The Thai Self-Construal as Reflected by Linguistic Evidence,https://api.elsevier.com/content/abstract/scopus_id/85167460239
Geographic Information System and Remote Sensing in Deciphering Groundwater Potential Zones,https://api.elsevier.com/content/abstract/scopus_id/85167453490
Morphology of the digestive system of the lesser bamboo rat (Cannomys badius),https://api.elsevier.com/content/abstract/scopus_id/85167398139
"Emulsion Technology in Nuclear Medicine: Targeted Radionuclide Therapies, Radiosensitizers, and Imaging Agents",https://api.elsevier.com/content/abstract/scopus_id/85167371619
New strategies of neurodegenerative disease treatment with extracellular vesicles (EVs) derived from mesenchymal stem cells (MSCs),https://api.elsevier.com/content/abstract/scopus_id/85167369938
Bioactive glass and arginine dentifrices reduce root sensitivity during daily activities following non-surgical periodontal therapy: A randomized controlled trial,https://api.elsevier.com/content/abstract/scopus_id/85167358469
Application of a PM2.5 dispersion model in the Bangkok central business district for air quality management,https://api.elsevier.com/content/abstract/scopus_id/85167358240
Editorial: Redox control of plant metabolism and biofuel production,https://api.elsevier.com/content/abstract/scopus_id/85167352469
Teacher shortages and educational outcomes in developing countries: Empirical evidence from PISA-Thailand,https://api.elsevier.com/content/abstract/scopus_id/85167347697
Assessing the spatial impact of educational attainment on poverty reduction in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85166977365
"Geophysical investigation on the subsoil characteristics of the Dendam Tak Sudah Lake site in Bengkulu City, Indonesia",https://api.elsevier.com/content/abstract/scopus_id/85166976193
"Sex differences in clinical characteristics, management, and outcomes in patients admitted for ventricular tachycardia: 2016–2018",https://api.elsevier.com/content/abstract/scopus_id/85166954423
Diagnostic performance of dynamic MR defecography in assessment of dyssynergic defecation,https://api.elsevier.com/content/abstract/scopus_id/85166950195
Dental characteristics of patients with four different types of skeletal dysplasias,https://api.elsevier.com/content/abstract/scopus_id/85166947623
Symptom-led staging for semantic and non-fluent/agrammatic variants of primary progressive aphasia,https://api.elsevier.com/content/abstract/scopus_id/85166947223
COMPLETE ANALYSIS OF GLOBAL BEHAVIOR OF CERTAIN SYSTEM OF PIECEWISE LINEAR DIFFERENCE EQUATIONS,https://api.elsevier.com/content/abstract/scopus_id/85166943361
Wrist-worn smartwatch and predictive models for seizures,https://api.elsevier.com/content/abstract/scopus_id/85166758302
Simple first-order shear deformation theory for free vibration of FGP-GPLRC spherical shell segments,https://api.elsevier.com/content/abstract/scopus_id/85166651931
Discriminative Factors of Malignancy of Ipsilateral Nonmass Enhancement in Women With Newly Diagnosed Breast Cancer on Initial Staging Breast MRI,https://api.elsevier.com/content/abstract/scopus_id/85166646293
Cognitive impairments predict the behavioral and psychological symptoms of dementia,https://api.elsevier.com/content/abstract/scopus_id/85166585613
"The effect of stinky bean (Parkia speciosa) peel ethanolic extract to enhance superoxide dismutase (SOD) and reduce malondialdehyde (MDA) level of ""jelantah"" exposed rats",https://api.elsevier.com/content/abstract/scopus_id/85166577970
"Late Holocene coastal dynamics south of the Chanthaburi estuary, eastern Gulf of Thailand",https://api.elsevier.com/content/abstract/scopus_id/85166574628
Acetylglutamine Differentially Associated with First-Time Versus Recurrent Stroke,https://api.elsevier.com/content/abstract/scopus_id/85166563958
Good prognosis of adult hemophagocytic lymphohistiocytosis associated with the germline HAVCR2 mutation,https://api.elsevier.com/content/abstract/scopus_id/85166562452
Sum of Values of the Ideal Class Zeta-Function over Nontrivial Zeros of the Riemann Zeta-Function,https://api.elsevier.com/content/abstract/scopus_id/85166529583
Comparative efficacy of digitally assisted interventions for glycated haemoglobin levels among patients with type 2 diabetes: A systematic review and component network Meta-Analysis,https://api.elsevier.com/content/abstract/scopus_id/85166427007
Long-Term Associations between Greenness and Air Pollution with Risk Factors for Cardiovascular Disease: A Cohort Study,https://api.elsevier.com/content/abstract/scopus_id/85166406062
Ossifying fibroma presented as an incidental [18F]FDG PET/CT uptake within the hard palate,https://api.elsevier.com/content/abstract/scopus_id/85166384311
Development and characterization of mouse anti-canine PD-L1 monoclonal antibodies and their expression in canine tumors by immunohistochemistry in vitro,https://api.elsevier.com/content/abstract/scopus_id/85166379446
"Analyzing Suicide and Contributing Factors in Thailand Using Classification by Logistic Regression, Decision Tree and Support Vector Machine",https://api.elsevier.com/content/abstract/scopus_id/85166378651
LED Luminaires Selection for Thailand Typical Roadway Construction and Road Lighting Hierarchy,https://api.elsevier.com/content/abstract/scopus_id/85166367059
The Association of Sociodemographic Variables and Unhealthy Behaviors With Limitations in Activities of Daily Living Among Thai Older Adults: Cross-sectional Study and Projected Trends Over the Next 20 Years,https://api.elsevier.com/content/abstract/scopus_id/85166314900
What are the priority quality indicators for colonoscopy in real-world clinical practice?,https://api.elsevier.com/content/abstract/scopus_id/85166290238
"The Good, the Bad and the Ugly: Practices and Perspectives on Hardware Acceleration for Embedded Image Processing",https://api.elsevier.com/content/abstract/scopus_id/85166269895
English grammar multiple-choice question generation using Text-to-Text Transfer Transformer,https://api.elsevier.com/content/abstract/scopus_id/85166126066
Neuroimmune interactions: From bench to bedside,https://api.elsevier.com/content/abstract/scopus_id/85166107049
Minimally Invasive Transforaminal Lumbar Interbody Fusion: Strategies for Creating Lordosis with a Posterior Approach,https://api.elsevier.com/content/abstract/scopus_id/85166064437
Transition practice for primary immunodeficiency diseases in Southeast Asia: a regional survey,https://api.elsevier.com/content/abstract/scopus_id/85166037590
An Indigenous Rubric for Assessing Dispensing Drugs in English of Thai Pharmacy Students: Reliability and Perception Issues,https://api.elsevier.com/content/abstract/scopus_id/85166009742
Augmented effect of fibroblast growth factor 18 in bone morphogenetic protein 2-induced calvarial bone healing by activation of CCL2/CCR2 axis on M2 macrophage polarization,https://api.elsevier.com/content/abstract/scopus_id/85166001472
Enhancing the Hydrodeoxygenation and Isomerization using Re Nanoparticles Decorated on Ni/SAPO-11 Catalysts for Direct Production of Low-Cold Flow Diesel from Triglycerides,https://api.elsevier.com/content/abstract/scopus_id/85165998597
Assessing the association between daily self-reported health symptoms and mental health among respiratory patients during high-pollution period in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85165982902
Efficacy and safety of different dual antiplatelet strategies in patients undergoing percutaneous coronary intervention: A systematic review and network meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85165945752
"Incidence, prevalence, and global burden of schizophrenia - data, with critical appraisal, from the Global Burden of Disease (GBD) 2019",https://api.elsevier.com/content/abstract/scopus_id/85165930147
Reliability and Validity of the Indonesian Version of the McCloskey/Mueller Satisfaction Scale,https://api.elsevier.com/content/abstract/scopus_id/85165917590
Tools and criteria to select patients with advanced Parkinson’s disease for device-aided therapies: a narrative review,https://api.elsevier.com/content/abstract/scopus_id/85165915532
Design and Development of a User-Centered Mobile Application for Intermodal Public Transit in Bangkok: A Design Thinking Approach,https://api.elsevier.com/content/abstract/scopus_id/85165902266
Prolotherapy at Multifidus Muscle versus Mechanical Needling and Sterile Water Injection in Lumbar Spinal Stenosis,https://api.elsevier.com/content/abstract/scopus_id/85165877378
Laparoscopic complete mesocolic excision extended right colectomy (superior mesenteric vein first approach)—a video vignette,https://api.elsevier.com/content/abstract/scopus_id/85165869919
Unknown Input Nonlinear Observer for a Soft Pneumatic Robotic Gripper Application,https://api.elsevier.com/content/abstract/scopus_id/85165704457
A Systematic Survey on Implementation of Fuzzy Regression Models for Real Life Applications,https://api.elsevier.com/content/abstract/scopus_id/85165671759
Halotolerance mechanisms in salt‑tolerant cyanobacteria,https://api.elsevier.com/content/abstract/scopus_id/85165668888
Web-Based Teleoperation System for Enhanced Precision and Efficiency in Food Industry Applications,https://api.elsevier.com/content/abstract/scopus_id/85165653688
A multiplayer and activities based approach to Chulalongkorn Virtual Interactive Memorial Hall,https://api.elsevier.com/content/abstract/scopus_id/85165650761
Effect of Drop-out Layers Inside an Long Short-Term Memory for Household Load Forecast Application,https://api.elsevier.com/content/abstract/scopus_id/85165642664
Portioning Algorithm Using the Bisection Method for Slicing Food,https://api.elsevier.com/content/abstract/scopus_id/85165631196
Design of the Robot Application for Slicing Food into Equal-Mass Slices,https://api.elsevier.com/content/abstract/scopus_id/85165622232
"High-Temperature Air Synthesis: A Facile Approach to Nitrogen-Doped, Metal-Free Carbon Electrocatalysts",https://api.elsevier.com/content/abstract/scopus_id/85165613196
Protein Modification via Nitrile Oxide−Dehydroalanine Cycloaddition: Formation of Isoxazoline Ring on the Protein Backbone,https://api.elsevier.com/content/abstract/scopus_id/85165589385
Analysis of brain edema in RHAPSODY,https://api.elsevier.com/content/abstract/scopus_id/85165558438
Network advantage: Uncontested structural holes and organizational performance in market crises,https://api.elsevier.com/content/abstract/scopus_id/85165506402
Bond Strength of Reinforced Autopolymerized Acrylic Resin to Denture Base Resin,https://api.elsevier.com/content/abstract/scopus_id/85165499384
Does social participation make Thai psychologically abused elders happier? a stress-buffering effect hypothesis,https://api.elsevier.com/content/abstract/scopus_id/85165487801
Synthesis of zinc oxide photocatalysts from zinc-dust waste for organic dye degradation,https://api.elsevier.com/content/abstract/scopus_id/85165375384
Waste through different eyes: Multi-sited photovoice explorations,https://api.elsevier.com/content/abstract/scopus_id/85165335032
Health Utility and Its Relationship with Disease Activity and Physical Disability of Patients with Psoriatic Arthritis in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85165327302
Periostin-integrin interaction regulates force-induced TGF-β1 and α-SMA expression by hPDLSCs,https://api.elsevier.com/content/abstract/scopus_id/85165311989
Recommendations of Gentamicin Dose Based on Different Pharmacokinetic/Pharmacodynamic Targets for Intensive Care Adult Patients: A Redefining Approach,https://api.elsevier.com/content/abstract/scopus_id/85165292711
"A Systematic Review on Fuzzy-Based Multi-objective Linear programming Methodologies: Concepts, Challenges and Applications",https://api.elsevier.com/content/abstract/scopus_id/85165291457
The clinical efficacy of autogenous dentin blocks prepared chairside for alveolar ridge augmentation: A systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85165284617
A global phylogeny of grammitid ferns (Polypodiaceae) and its systematic implications,https://api.elsevier.com/content/abstract/scopus_id/85165273606
Simulation using representative data selection for transboundary radiation effect evaluation by Nuclear Accident Consequence Analysis Code (NACAC),https://api.elsevier.com/content/abstract/scopus_id/85165264508
"The allopurinol metabolite, oxypurinol, drives oligoclonal expansions of drug-reactive T cells in resolved hypersensitivity cases and drug-naïve healthy donors",https://api.elsevier.com/content/abstract/scopus_id/85165253221
Bureaucracy and distributed vulnerability at a Chinese research institute: beyond the faculty perspective on audit cultures,https://api.elsevier.com/content/abstract/scopus_id/85165201261
Translucency and Mechanical Property of Different Translucent Zirconia Thicknesses Compared to Lithium Disilicate Ceramic,https://api.elsevier.com/content/abstract/scopus_id/85165189751
"A taxonomic re-assessment of the widespread oriental bumblebee Bombus flavescens (Hymenoptera, Apidae)",https://api.elsevier.com/content/abstract/scopus_id/85165188647
Fuzzy logic based medical diagnostic system for hepatitis B using machine learning,https://api.elsevier.com/content/abstract/scopus_id/85165175543
Atrial fibrillation catheter ablation in endurance athletes: systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85165159800
Using an experiment among clinical experts to determine the cost and clinical impact of rapid whole exome sequencing in acute pediatric settings,https://api.elsevier.com/content/abstract/scopus_id/85165146714
Surface structure characteristics of dental implants and their potential changes following installation: a literature review,https://api.elsevier.com/content/abstract/scopus_id/85165137627
"Correction: “The 5th edition of The World Health Organization Classification of Haematolymphoid Tumours: Lymphoid Neoplasms” Leukemia. 2022 Jul;36(7):1720–1748 (Leukemia, (2022), 36, 7, (1720-1748), 10.1038/s41375-022-01620-2)",https://api.elsevier.com/content/abstract/scopus_id/85165132307
Editorial: Machine and deep-learning for computational neuroscience,https://api.elsevier.com/content/abstract/scopus_id/85165132010
Contemporary sequential segmental approach to congenital heart disease using four-dimensional magnetic resonance imaging with ferumoxytol: an illustrated editorial,https://api.elsevier.com/content/abstract/scopus_id/85165128042
PHYSICAL AND THERMAL CHARACTERISTICS OF EXPANDED FOAM GLASSES USING CRUDE GLYCEROL AS A FOAMING AGENT,https://api.elsevier.com/content/abstract/scopus_id/85165120959
"Volumetric and viscometric properties of aqueous 1,2-dimethylethylenediamine solution for carbon capture application",https://api.elsevier.com/content/abstract/scopus_id/85165104735
Monarchy and Thai meta-policy: the early years of Rama X’s reign,https://api.elsevier.com/content/abstract/scopus_id/85165044857
Centralized Market Platform for Electric Vehicles in Residential Distribution Systems,https://api.elsevier.com/content/abstract/scopus_id/85164977219
Performance Comparison of Lightweight CNN Models for Drone Collision Avoidance Dataset,https://api.elsevier.com/content/abstract/scopus_id/85164974065
Trap for Deactivation of Conducting Particle in Gas-insulated Switchgear,https://api.elsevier.com/content/abstract/scopus_id/85164968517
Virtual Reality for Railway Signaling System Training,https://api.elsevier.com/content/abstract/scopus_id/85164966806
Impact of Prosumers' PV reverse power flow on voltage rise in MV distribution systems,https://api.elsevier.com/content/abstract/scopus_id/85164952676
Unscented Kalman Filter for State of Charge Estimation of Lithium Titanate Battery,https://api.elsevier.com/content/abstract/scopus_id/85164951321
Performance of different machine learning techniques in predicting the flexural capacity of concrete beams reinforced with FRP rods,https://api.elsevier.com/content/abstract/scopus_id/85164950447
"The Effects of Acceptance and Commitment Group Therapy on Social Anxiety, Fears of Negative Evaluation, and Psychological Flexibility: an Initial Study in Thai Female Undergraduates",https://api.elsevier.com/content/abstract/scopus_id/85164930954
Efficient Deep Attentive Pixels Network in Face Super-Resolution at Scale Factor of 16,https://api.elsevier.com/content/abstract/scopus_id/85164924776
Developing methods for building sustainable communities in flooded industrial complex areas,https://api.elsevier.com/content/abstract/scopus_id/85164873724
Bioactive Components of Bitter Melon (Momordica charantia L.) and Their Antidiabetic Response,https://api.elsevier.com/content/abstract/scopus_id/85164865280
"Phytochemical Constituents, Antidiabetic Potential and Other Pharmacological Activities of Mulberry (Morus alba L.)",https://api.elsevier.com/content/abstract/scopus_id/85164850018
Hydrolysis of High Concentration Sucrose Solution into Glucose and Fructose over Amberlyst-15 Catalyst,https://api.elsevier.com/content/abstract/scopus_id/85164838652
"Isogeometric analysis of shear-deformable, in-plane functionally graded microshells by Mindlin’s strain gradient theory",https://api.elsevier.com/content/abstract/scopus_id/85164812523
"Corrigendum: Epidemiology, risk factors and outcomes of prolonged mechanical ventilation with different cut-points in a PICU (Frontiers in Pediatrics, (2023), 11, (1167595), 10.3389/fped.2023.1167595)",https://api.elsevier.com/content/abstract/scopus_id/85164807140
Dynamic characteristic measurement of precast and cast in-situ walls in abandoned high-rise building using ambient and forced vibration methods,https://api.elsevier.com/content/abstract/scopus_id/85164748652
"A Nonsurgical Treatment Strategy for Longstanding, Nonreducible, Bilateral Temporomandibular Joint Dislocation: A Case Report",https://api.elsevier.com/content/abstract/scopus_id/85164734025
Implications of the anatomy of papillary muscle connections for mapping and ablation of focal ventricular arrhythmias,https://api.elsevier.com/content/abstract/scopus_id/85164731294
Three-piece digital complete denture obturator with a heptagonal key assembly for a patient with a total maxillectomy: A dental technique,https://api.elsevier.com/content/abstract/scopus_id/85164729968
Generating Robot Framework Test Scripts from User Stories and Scenarios for Web Application Testing,https://api.elsevier.com/content/abstract/scopus_id/85164721278
Predicting Factors of Health-Related Quality of Life Among Adults With Type 2 Diabetes: A Systematic Review,https://api.elsevier.com/content/abstract/scopus_id/85164719893
Cortical bone microdamage affects primary stability of orthodontic miniscrew,https://api.elsevier.com/content/abstract/scopus_id/85164596730
Effect of Temperatures on Cyclic Fatigue Resistance of 3 Different Ni-Ti Alloy Files,https://api.elsevier.com/content/abstract/scopus_id/85164562745
"Emergence of novel porcine circovirus 2d strains in Thailand, 2019–2020",https://api.elsevier.com/content/abstract/scopus_id/85164534650
GNSS rover receivers’ horizontal positioning accuracy assessments based on NRTK-VRS surveying,https://api.elsevier.com/content/abstract/scopus_id/85164530759
Thai Government's Promotion of National Culture that Affected Thai Traditional Music Research During 1982-2012,https://api.elsevier.com/content/abstract/scopus_id/85164503653
Creative Musical Art for Supporting Society: Music and Meditation,https://api.elsevier.com/content/abstract/scopus_id/85164494300
"Severe ocular complications of SJS/TEN and associations among pre-onset, acute, and chronic factors: a report from the international ophthalmology collaborative group",https://api.elsevier.com/content/abstract/scopus_id/85164493166
Petrology and geochemistry of Li-bearing pegmatites and related granitic rocks in southern Thailand: implications for petrogenesis and lithium potential in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85164492064
Reinterpreting Performing for the 21st Arts Century in Reference to the Narai Avatara Performance,https://api.elsevier.com/content/abstract/scopus_id/85164490751
Risk prediction algorithms in guiding antiviral therapy initiation among patients with chronic hepatitis B in Thailand: an economic evaluation and budget impact analysis,https://api.elsevier.com/content/abstract/scopus_id/85164490433
Editorial Music andArt in Political Campaigns,https://api.elsevier.com/content/abstract/scopus_id/85164481520
Pyridylnidulin exerts anti-diabetic properties and improves non-alcoholic fatty liver disease in diet-induced obesity mice,https://api.elsevier.com/content/abstract/scopus_id/85164476008
"Effectiveness of Travel Demand Management Policies in Promoting Rail Transit Use and Reducing Private Vehicle Emissions: A Stated Preference Study of Bangkok, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85164470993
Anticancer effect of Triphala extract on the hepatocellular carcinoma cells in mice,https://api.elsevier.com/content/abstract/scopus_id/85164461877
